0.750816 0.298105 0.014435 
0.338176 0.337474 0.199194 
0.397656 0.995666 0.546587 
0.484848 0.031861 0.501724 
0.966887 0.895383 0.064486 
0.417096 0.541887 0.340373 
0.134617 0.874996 0.216254 
0.788690 0.812586 0.161138 
0.188391 0.978210 0.151982 
0.177099 0.017548 0.724448 
0.652058 0.539781 0.148625 
0.708792 0.683981 0.730064 
0.910764 0.310495 0.235206 
0.683859 0.817469 0.442396 
0.835994 0.582110 0.817591 
0.201392 0.027192 0.315134 
0.410535 0.312418 0.303629 
0.784265 0.650838 0.616565 
0.353587 0.250252 0.728202 
0.004120 0.879604 0.054292 
0.745628 0.060396 0.378033 
0.106510 0.883206 0.400525 
0.653432 0.448744 0.416883 
0.635731 0.934812 0.116764 
0.755120 0.287118 0.510392 
0.059999 0.536210 0.979125 
0.965178 0.738426 0.451247 
0.396283 0.542619 0.702963 
0.059358 0.381481 0.783990 
0.835444 0.287851 0.568346 
0.299844 0.336253 0.430189 
0.367077 0.709220 0.044557 
0.060030 0.388653 0.313303 
0.404706 0.472427 0.415540 
0.449690 0.115574 0.983825 
0.410657 0.096866 0.404553 
0.939940 0.010010 0.244087 
0.521043 0.080325 0.799341 
0.988189 0.605945 0.773522 
0.170812 0.024201 0.077059 
0.663167 0.603320 0.753380 
0.718802 0.758385 0.029420 
0.270028 0.993133 0.491897 
0.072604 0.466140 0.387555 
0.975158 0.182379 0.049348 
0.313700 0.809473 0.447005 
0.431257 0.119114 0.862880 
0.322336 0.053682 0.692770 
0.402448 0.417432 0.371593 
0.402631 0.192846 0.424299 
0.389080 0.482315 0.641560 
0.907559 0.074282 0.380535 
0.252907 0.634846 0.990814 
0.863826 0.524003 0.364879 
0.842006 0.237159 0.614307 
0.597034 0.471480 0.870174 
0.615711 0.817347 0.208991 
0.356609 0.074679 0.703604 
0.269723 0.194494 0.598773 
0.940855 0.845149 0.611988 
0.361126 0.603778 0.359416 
0.321757 0.772851 0.906522 
0.933287 0.821345 0.443800 
0.270272 0.451338 0.087771 
0.140843 0.289346 0.806604 
0.981170 0.202704 0.470901 
0.874905 0.241005 0.029542 
0.697928 0.202490 0.810450 
0.387707 0.825495 0.946287 
0.337962 0.604785 0.925382 
0.918027 0.233009 0.267373 
0.117496 0.667165 0.324137 
0.315806 0.819849 0.205420 
0.176611 0.875790 0.829707 
0.667440 0.233161 0.099918 
0.204138 0.070193 0.204352 
0.920530 0.536332 0.042329 
0.062777 0.568651 0.774987 
0.509079 0.333506 0.501083 
0.414075 0.292734 0.057772 
0.978454 0.895108 0.946501 
0.343394 0.892697 0.383526 
0.610248 0.282327 0.475936 
0.984924 0.872127 0.522324 
0.047426 0.472579 0.438643 
0.146611 0.713309 0.308878 
0.919370 0.484176 0.060854 
0.935392 0.001923 0.267190 
0.466628 0.501450 0.070803 
0.381878 0.552263 0.235847 
0.166204 0.999817 0.323557 
0.065584 0.532029 0.992859 
0.356395 0.870632 0.426221 
0.739860 0.587542 0.880551 
0.861782 0.546312 0.362804 
0.956847 0.968535 0.430891 
0.618305 0.125248 0.119358 
0.692496 0.653340 0.990265 
0.298257 0.496933 0.308817 
0.971648 0.473769 0.344371 
0.935240 0.466750 0.796045 
0.492904 0.240181 0.343516 
0.549150 0.881222 0.322916 
0.253761 0.866390 0.527421 
0.771325 0.752800 0.133213 
0.175542 0.494766 0.750206 
0.469222 0.384991 0.597736 
0.728355 0.621204 0.805506 
0.371868 0.497330 0.839167 
0.556139 0.220069 0.051302 
0.694449 0.350291 0.357158 
0.101627 0.869320 0.035249 
0.763573 0.870449 0.653371 
0.231513 0.875362 0.119205 
0.642048 0.775384 0.856349 
0.861232 0.398083 0.104648 
0.754204 0.698630 0.346568 
0.579943 0.576037 0.857479 
0.510544 0.314798 0.381603 
0.275826 0.651143 0.932951 
0.932951 0.464522 0.720817 
0.760796 0.093905 0.200842 
0.279611 0.279366 0.250618 
0.395550 0.728324 0.470473 
0.670125 0.307016 0.609333 
0.714713 0.856929 0.115452 
0.710288 0.636128 0.812250 
0.051668 0.385723 0.698965 
0.117313 0.021302 0.876614 
0.163671 0.949309 0.598590 
0.344768 0.008301 0.446608 
0.856777 0.035707 0.631367 
0.207465 0.058809 0.418378 
0.610859 0.111515 0.678823 
0.506607 0.675558 0.565081 
0.204627 0.746879 0.311838 
0.654653 0.527207 0.161718 
0.340648 0.740349 0.415937 
0.300455 0.573565 0.610309 
0.270272 0.244057 0.815912 
0.954222 0.190344 0.064791 
0.418744 0.888699 0.901059 
0.612384 0.294412 0.056124 
0.010041 0.908414 0.250130 
0.382763 0.468490 0.117191 
0.692068 0.265847 0.256417 
0.109531 0.086398 0.407758 
0.161443 0.777245 0.752556 
0.998199 0.437971 0.339579 
0.788781 0.237251 0.635670 
0.240486 0.854060 0.201453 
0.243324 0.544145 0.492325 
0.639576 0.831507 0.784051 
0.118290 0.824671 0.223579 
0.234931 0.158177 0.004913 
0.555712 0.559038 0.669912 
0.927335 0.037965 0.533769 
0.871364 0.706046 0.236213 
0.103824 0.215796 0.417035 
0.179876 0.827967 0.516953 
0.262978 0.102573 0.703269 
0.019776 0.215583 0.920927 
0.639485 0.900235 0.067904 
0.978393 0.013276 0.296396 
0.829463 0.726707 0.438337 
0.316813 0.343852 0.556200 
0.415326 0.740989 0.618885 
0.595050 0.433637 0.302469 
0.590869 0.268014 0.915922 
0.296884 0.737510 0.451918 
0.786126 0.923887 0.762658 
0.454909 0.063814 0.860622 
0.292520 0.740471 0.344279 
0.275613 0.699545 0.949126 
0.887845 0.290902 0.223029 
0.764275 0.535020 0.327464 
0.461104 0.814203 0.962981 
0.349986 0.189184 0.420118 
0.637715 0.340403 0.755211 
0.510666 0.134495 0.091006 
0.404401 0.815638 0.042695 
0.398114 0.821925 0.268471 
0.734245 0.226905 0.145482 
0.462905 0.805933 0.570421 
0.211585 0.727439 0.885495 
0.079470 0.869503 0.929075 
0.657155 0.761223 0.211524 
0.171056 0.149113 0.216132 
0.753014 0.188482 0.824549 
0.834742 0.259835 0.867855 
0.667470 0.410352 0.802271 
0.966399 0.420209 0.509842 
0.680227 0.494003 0.224403 
0.885769 0.577227 0.582202 
0.807367 0.297617 0.797723 
0.961455 0.531510 0.964507 
0.426160 0.595386 0.480850 
0.235786 0.062105 0.600696 
0.900357 0.202521 0.109348 
0.050050 0.051637 0.124271 
0.204901 0.100284 0.020814 
0.669240 0.611255 0.483108 
0.551195 0.560900 0.679769 
0.907254 0.205512 0.564623 
0.011811 0.272622 0.302622 
0.751762 0.777581 0.820551 
0.145817 0.464766 0.482803 
0.989349 0.874172 0.892209 
0.623524 0.032594 0.815729 
0.830287 0.770379 0.235298 
0.851558 0.662435 0.523637 
0.533830 0.594928 0.745018 
0.597858 0.956603 0.080874 
0.032960 0.455061 0.380932 
0.616779 0.558428 0.838649 
0.559587 0.561480 0.792169 
0.273934 0.277261 0.650105 
0.269295 0.353404 0.942259 
0.171300 0.213507 0.495407 
0.866634 0.623615 0.734184 
0.772179 0.883572 0.106632 
0.229865 0.643391 0.635334 
0.026093 0.344768 0.592853 
0.036195 0.287454 0.302683 
0.994110 0.320597 0.065004 
0.386639 0.159185 0.207495 
0.473403 0.325480 0.261055 
0.430952 0.715384 0.260628 
0.622608 0.789880 0.170934 
0.992798 0.391369 0.437300 
0.586688 0.185186 0.661458 
0.194617 0.725974 0.402234 
0.121830 0.148961 0.101444 
0.082736 0.486587 0.134556 
0.220649 0.609699 0.986663 
0.252266 0.794092 0.552934 
0.737114 0.911863 0.564776 
0.472152 0.247841 0.140355 
0.011353 0.941008 0.460494 
0.310190 0.050783 0.569384 
0.495071 0.248665 0.300424 
0.757988 0.134373 0.326975 
0.376049 0.177435 0.338115 
0.855953 0.283517 0.339549 
0.203528 0.985870 0.079134 
0.318369 0.261666 0.597980 
0.513138 0.973540 0.905972 
0.158300 0.935820 0.782617 
0.451674 0.606037 0.702963 
0.312723 0.401410 0.888211 
0.402387 0.640065 0.481552 
0.267342 0.107517 0.849025 
0.609821 0.248177 0.005066 
0.681783 0.981628 0.163701 
0.804804 0.144047 0.413831 
0.014374 0.554765 0.520432 
0.829554 0.707419 0.850063 
0.147404 0.086489 0.421796 
0.262581 0.108860 0.082919 
0.011902 0.689932 0.809839 
0.043764 0.435163 0.133610 
0.212806 0.456557 0.691061 
0.099277 0.813990 0.900235 
0.653768 0.581561 0.761406 
0.966613 0.539109 0.782769 
0.162389 0.488510 0.031251 
0.419568 0.195227 0.308298 
0.114994 0.954558 0.450545 
0.093356 0.783135 0.755760 
0.061830 0.235328 0.533525 
0.109470 0.844630 0.781060 
0.351878 0.189978 0.983978 
0.700705 0.587451 0.042055 
0.758080 0.406232 0.320109 
0.836207 0.010407 0.823634 
0.101993 0.325236 0.499649 
0.846461 0.028413 0.662496 
0.879269 0.366710 0.544633 
0.048250 0.597247 0.972411 
0.884152 0.053896 0.166692 
0.369732 0.838771 0.669027 
0.834834 0.138493 0.391888 
0.975402 0.165807 0.794977 
0.998321 0.725822 0.185644 
0.890957 0.407361 0.144871 
0.815455 0.399579 0.077914 
0.628529 0.933256 0.890255 
0.525864 0.347087 0.788141 
0.811640 0.779382 0.204566 
0.793054 0.484176 0.850093 
0.799982 0.772759 0.888333 
0.329325 0.580096 0.237068 
0.314676 0.656270 0.993896 
0.520829 0.382733 0.986908 
0.063173 0.213904 0.450606 
0.052492 0.743431 0.826716 
0.364238 0.395642 0.689810 
0.533158 0.742027 0.798212 
0.772912 0.442488 0.269723 
0.120426 0.811945 0.882473 
0.705618 0.011444 0.500565 
0.145756 0.865017 0.625050 
0.065096 0.300577 0.069521 
0.739433 0.416700 0.761010 
0.865474 0.173864 0.665700 
0.455519 0.710929 0.839778 
0.857051 0.286416 0.605152 
0.897031 0.845119 0.850307 
0.151585 0.209296 0.455916 
0.340648 0.895260 0.845943 
0.847194 0.554582 0.662984 
0.362011 0.040742 0.569506 
0.653188 0.100375 0.173254 
0.460524 0.689688 0.078310 
0.515275 0.915860 0.060640 
0.684469 0.603504 0.369091 
0.240547 0.486099 0.150975 
0.255867 0.022217 0.002991 
0.122318 0.837275 0.647023 
0.195685 0.789453 0.730735 
0.565294 0.661550 0.753563 
0.948607 0.477157 0.117344 
0.710532 0.442091 0.302225 
0.008179 0.510910 0.167364 
0.060305 0.578173 0.376720 
0.541856 0.294839 0.949858 
0.103366 0.509934 0.937681 
0.015778 0.336558 0.223212 
0.939726 0.843654 0.447554 
0.820093 0.372112 0.060366 
0.905667 0.476516 0.495926 
0.893582 0.491195 0.473678 
0.198828 0.721854 0.424207 
0.348949 0.261910 0.039949 
0.503281 0.433912 0.950896 
0.097751 0.855953 0.525468 
0.614307 0.133000 0.796289 
0.475387 0.173437 0.510910 
0.063540 0.130406 0.307688 
0.865993 0.968169 0.016480 
0.743980 0.653493 0.084445 
0.327555 0.972228 0.126804 
0.534898 0.970550 0.602741 
0.216956 0.021393 0.615986 
0.926969 0.515976 0.840754 
0.814905 0.179937 0.572497 
0.647114 0.015107 0.903623 
0.950835 0.865627 0.024323 
0.283639 0.609394 0.648427 
0.628071 0.974639 0.563982 
0.911161 0.981170 0.309214 
0.648823 0.006806 0.973296 
0.715598 0.478866 0.121952 
0.239021 0.190466 0.848598 
0.619251 0.241951 0.949675 
0.673513 0.607410 0.225715 
0.905698 0.325877 0.907193 
0.900906 0.317942 0.204932 
0.844905 0.827082 0.986358 
0.168676 0.485977 0.575884 
0.318064 0.008026 0.680990 
0.648122 0.503800 0.442763 
0.442824 0.422285 0.611866 
0.059389 0.117344 0.849208 
0.198035 0.039277 0.151708 
0.296396 0.551012 0.403211 
0.049013 0.369610 0.050111 
0.051943 0.632710 0.902341 
0.572283 0.589801 0.058779 
0.442610 0.918821 0.958556 
0.080721 0.667379 0.556261 
0.633900 0.819330 0.623249 
0.248573 0.485977 0.173040 
0.464980 0.722678 0.012299 
0.736442 0.970153 0.416608 
0.074007 0.120823 0.931120 
0.816126 0.210456 0.296426 
0.522904 0.734306 0.499374 
0.995880 0.588610 0.948851 
0.422376 0.637104 0.776391 
0.645222 0.902249 0.262185 
0.557054 0.381726 0.385784 
0.620014 0.489914 0.501785 
0.510269 0.124210 0.140721 
0.887478 0.356395 0.934874 
0.289315 0.749138 0.668844 
0.151097 0.297311 0.455611 
0.950285 0.994537 0.037111 
0.475784 0.024384 0.210181 
0.222938 0.577013 0.377117 
0.912687 0.290323 0.221656 
0.136113 0.316630 0.509751 
0.124241 0.013855 0.015137 
0.642323 0.262062 0.570421 
0.009369 0.404767 0.242592 
0.242897 0.815455 0.634022 
0.328227 0.088778 0.308023 
0.613117 0.857356 0.339824 
0.327280 0.232673 0.992309 
0.226936 0.871975 0.516648 
0.364330 0.669271 0.078280 
0.982269 0.071993 0.807672 
0.533555 0.022340 0.975860 
0.825770 0.523637 0.295541 
0.290414 0.831782 0.346721 
0.377911 0.271554 0.127445 
0.076724 0.678335 0.729667 
0.558123 0.464034 0.139927 
0.945616 0.308908 0.165288 
0.209510 0.477737 0.484024 
0.186529 0.761376 0.821345 
0.724143 0.042970 0.250221 
0.950285 0.489608 0.617298 
0.667776 0.368511 0.093448 
0.873928 0.488540 0.849788 
0.405072 0.266610 0.858150 
0.705985 0.419080 0.817225 
0.724540 0.278115 0.203070 
0.931181 0.733146 0.445082 
0.463485 0.797296 0.226569 
0.395611 0.798730 0.910794 
0.133000 0.196997 0.091403 
0.931761 0.024689 0.268654 
0.543138 0.953612 0.649770 
0.983337 0.986175 0.075014 
0.427656 0.771935 0.068300 
0.230384 0.549028 0.013092 
0.069124 0.710410 0.453139 
0.214393 0.995361 0.518174 
0.924100 0.305856 0.474807 
0.963103 0.148137 0.402326 
0.247749 0.698782 0.993378 
0.615528 0.496445 0.479751 
0.719291 0.758049 0.683248 
0.047060 0.320322 0.191443 
0.066530 0.206122 0.658406 
0.494491 0.815882 0.230476 
0.691366 0.743950 0.097171 
0.180822 0.220130 0.166814 
0.294320 0.176000 0.867428 
0.940489 0.936277 0.072390 
0.499802 0.535264 0.151402 
0.844111 0.658376 0.146092 
0.481094 0.208258 0.070864 
0.823817 0.496567 0.338725 
0.585253 0.060030 0.312021 
0.297891 0.102054 0.978149 
0.958190 0.559069 0.750450 
0.796075 0.791986 0.394024 
0.169622 0.902463 0.076296 
0.584399 0.674490 0.543077 
0.838130 0.140721 0.419080 
0.290170 0.773858 0.633961 
0.256081 0.302988 0.972869 
0.527116 0.155217 0.752281 
0.014740 0.521836 0.620991 
0.520218 0.049837 0.485580 
0.629109 0.158361 0.561449 
0.730827 0.980041 0.548387 
0.163060 0.927274 0.931578 
0.481552 0.883969 0.407147 
0.854335 0.021607 0.433180 
0.581439 0.240944 0.905301 
0.739433 0.238105 0.957549 
0.950804 0.196265 0.888150 
0.278664 0.101901 0.210334 
0.246254 0.686300 0.828089 
0.981323 0.991760 0.336802 
0.485794 0.563250 0.449324 
0.030335 0.264779 0.546525 
0.673757 0.720573 0.353130 
0.907590 0.381726 0.738609 
0.425703 0.217566 0.642720 
0.018708 0.031892 0.126530 
0.593616 0.404614 0.548143 
0.318247 0.257973 0.863338 
0.890835 0.048067 0.051515 
0.934507 0.581256 0.666433 
0.516892 0.455428 0.511887 
0.794610 0.126530 0.442701 
0.782800 0.600024 0.290262 
0.249580 0.747124 0.913541 
0.735801 0.246315 0.374584 
0.699240 0.149785 0.239662 
0.784478 0.074740 0.004700 
0.217200 0.019898 0.646382 
0.323801 0.806848 0.297555 
0.175909 0.146336 0.048372 
0.359996 0.329997 0.871883 
0.871731 0.546434 0.674825 
0.135655 0.822748 0.473434 
0.149693 0.591021 0.694296 
0.754692 0.879635 0.599963 
0.028840 0.129582 0.839900 
0.807367 0.636128 0.126102 
0.326884 0.614978 0.034089 
0.995209 0.893826 0.928526 
0.285470 0.228614 0.013916 
0.756127 0.245216 0.510727 
0.195013 0.005493 0.955779 
0.889340 0.198950 0.628254 
0.019807 0.959075 0.100467 
0.180425 0.304605 0.913633 
0.022889 0.206244 0.378430 
0.026246 0.277779 0.501206 
0.391247 0.092593 0.034394 
0.060030 0.125065 0.652455 
0.860622 0.317057 0.252571 
0.776330 0.269143 0.380627 
0.340495 0.057192 0.781701 
0.155919 0.673666 0.076052 
0.539384 0.094028 0.559893 
0.291116 0.968261 0.130985 
0.589465 0.937132 0.339702 
0.010346 0.573656 0.564623 
0.671804 0.949522 0.313273 
0.503494 0.826502 0.648061 
0.641316 0.472823 0.737022 
0.946776 0.104556 0.529466 
0.651692 0.952147 0.556932 
0.127598 0.951567 0.858882 
0.780480 0.061037 0.033387 
0.069887 0.202216 0.413251 
0.654042 0.826716 0.366314 
0.658803 0.107334 0.721610 
0.072604 0.754753 0.319956 
0.265786 0.458663 0.689871 
0.635212 0.954375 0.848140 
0.373669 0.714011 0.225837 
0.364666 0.263192 0.719016 
0.201605 0.122166 0.864406 
0.332682 0.372417 0.140263 
0.330088 0.847987 0.392285 
0.284799 0.951842 0.384075 
0.325907 0.097293 0.473220 
0.265328 0.774560 0.411969 
0.367199 0.241920 0.272927 
0.242439 0.842402 0.499985 
0.868404 0.944823 0.084017 
0.733146 0.510544 0.863643 
0.105289 0.284768 0.951079 
0.428266 0.612842 0.282815 
0.840052 0.881771 0.295602 
0.817469 0.586566 0.726981 
0.946043 0.021668 0.541185 
0.814234 0.597461 0.979919 
0.033052 0.781457 0.738182 
0.380810 0.664907 0.264931 
0.072237 0.154027 0.189001 
0.153417 0.786676 0.869778 
0.020997 0.173406 0.073031 
0.066988 0.064150 0.771691 
0.448103 0.039552 0.071535 
0.980346 0.827265 0.262246 
0.158574 0.243446 0.992859 
0.301065 0.759270 0.572649 
0.818903 0.692129 0.397107 
0.610645 0.022126 0.498428 
0.581774 0.833583 0.221473 
0.289315 0.381268 0.024537 
0.711295 0.781915 0.405103 
0.141209 0.330576 0.950591 
0.207801 0.442122 0.514084 
0.019288 0.217505 0.515336 
0.433088 0.635304 0.366375 
0.450301 0.368023 0.022248 
0.735191 0.223579 0.657002 
0.259804 0.211615 0.464156 
0.073458 0.235023 0.582873 
0.197272 0.406262 0.148320 
0.643666 0.988800 0.467849 
0.560900 0.963469 0.321482 
0.502762 0.219947 0.387829 
0.822810 0.373211 0.794855 
0.194159 0.204718 0.795587 
0.253883 0.729087 0.569018 
0.372570 0.885281 0.145787 
0.548845 0.853145 0.459090 
0.428968 0.994781 0.520249 
0.451277 0.420911 0.719657 
0.115726 0.182379 0.252510 
0.378552 0.086489 0.669668 
0.171545 0.138371 0.553240 
0.046876 0.607501 0.317576 
0.946440 0.718986 0.134953 
0.096347 0.970061 0.986358 
0.026673 0.071383 0.837214 
0.715812 0.513718 0.938292 
0.859981 0.758965 0.251411 
0.267922 0.056703 0.000214 
0.380291 0.885861 0.345988 
0.914274 0.020661 0.188421 
0.632984 0.222449 0.091342 
0.240181 0.555803 0.333598 
0.399670 0.330027 0.084780 
0.879879 0.665731 0.705954 
0.823328 0.685934 0.175542 
0.141301 0.332713 0.640065 
0.033265 0.808496 0.089877 
0.631397 0.642476 0.160039 
0.770135 0.382031 0.055971 
0.880734 0.909238 0.604419 
0.010804 0.381970 0.428968 
0.968871 0.800745 0.251137 
0.593707 0.199683 0.315928 
0.149113 0.463301 0.942717 
0.843349 0.767602 0.200903 
0.473617 0.646657 0.710959 
0.195685 0.684072 0.569903 
0.418378 0.829157 0.402264 
0.823054 0.338572 0.535844 
0.508194 0.342570 0.302408 
0.258950 0.036531 0.463607 
0.941710 0.497299 0.761650 
0.023408 0.124454 0.595080 
0.216376 0.707114 0.819697 
0.247627 0.114811 0.674093 
0.753533 0.614429 0.830683 
0.299203 0.811121 0.571337 
0.523240 0.215094 0.088198 
0.407025 0.432844 0.909574 
0.669485 0.983551 0.450392 
0.286386 0.740532 0.688437 
0.135044 0.997650 0.964751 
0.763817 0.160680 0.909574 
0.286538 0.063845 0.493149 
0.402203 0.910977 0.201483 
0.539384 0.842097 0.337107 
0.125767 0.124851 0.444807 
0.982849 0.970855 0.862514 
0.845149 0.977020 0.396954 
0.005005 0.192083 0.124607 
0.082095 0.808008 0.317331 
0.917844 0.476272 0.493240 
0.594928 0.249428 0.592364 
0.582018 0.147404 0.277596 
0.003113 0.348979 0.360393 
0.032167 0.008057 0.351421 
0.412549 0.695303 0.136662 
0.101657 0.464248 0.777856 
0.040437 0.543016 0.438459 
0.047761 0.650502 0.434431 
0.840297 0.937864 0.409925 
0.176550 0.554918 0.638234 
0.126896 0.841517 0.447279 
0.467849 0.144017 0.770745 
0.201544 0.256691 0.823603 
0.200415 0.487991 0.902951 
0.976684 0.352123 0.313883 
0.576800 0.885403 0.420240 
0.601123 0.587573 0.820246 
0.348369 0.988372 0.647450 
0.085055 0.838801 0.996551 
0.440291 0.927549 0.473952 
